Artist,Genre,key,mode,valence,tempo,year,speechiness,instrumentalness,time_signature
Michael Jackson,Pop,G#,Major,0.595,118.193,1987.0,0.0751,0.468,4.0
Michael Jackson,Pop,G#,Major,0.628,118.184,2005.0,0.0704,0.625,4.0
Anggun,Pop,C#,Minor,0.7559999999999999,83.961,1998.0,0.0566,0.000164,4.0
Robbie Williams,Pop,G,Major,0.654,121.988,2019.0,0.0415,0.0,4.0
Dionne Warwick,Pop,F,Minor,0.269,127.598,2015.0,0.0354,0.0,4.0
JoJo,Pop,E,Minor,0.431,140.874,2020.0,0.0707,0.0,4.0
JoJo,Pop,A,Minor,0.421,141.07,2020.0,0.0745,0.0,4.0
Mariah Carey,Pop,B,Major,0.105,179.541,1991.0,0.032,0.00114,3.0
Carole King,Pop,D,Major,0.362,143.631,1971.0,0.0372,3.52e-05,4.0
Carole King,Pop,D,Major,0.374,134.446,2017.0,0.0317,1.31e-05,4.0
James Blunt,Pop,A,Major,0.474,201.998,2010.0,0.0295,9.42e-06,4.0
Jamiroquai,Pop,B,Minor,0.939,125.087,2001.0,0.0481,0.00889,4.0
Akon,Pop,C,Major,0.684,139.97799999999998,2013.0,0.0553,0.00287,4.0
Nancy Sinatra,Pop,G,Major,0.6920000000000001,148.16899999999995,1966.0,0.0365,0.0,4.0
Madness,Pop,C#,Minor,0.794,82.334,2014.0,0.35700000000000004,0.0,4.0
Beyoncé,Pop,D#,Minor,0.5429999999999999,69.318,2019.0,0.892,0.011,5.0
Carole King,Pop,F#,Minor,0.181,95.24,2017.0,0.03,1.12e-05,4.0
Carole King,Pop,F#,Minor,0.181,95.24,2017.0,0.03,1.12e-05,4.0
Mandy Moore,Pop,G#,Major,0.922,108.02,2000.0,0.0296,2.32e-05,4.0
Pitbull,Pop,G,Major,0.439,106.981,2018.0,0.102,5.13e-06,4.0
Pet Shop Boys,Pop,D#,Major,0.345,136.035,1988.0,0.0362,0.119,4.0
Adam Lambert,Pop,C,Major,0.152,78.578,2009.0,0.0339,1.12e-05,4.0
Adam Lambert,Pop,E,Major,0.0396,170.417,2010.0,0.0355,0.00309,1.0
Christina Aguilera,Pop,F,Minor,0.271,118.497,2002.0,0.123,2.19e-06,5.0
James Arthur,Pop,F,Major,0.78,88.02600000000002,2016.0,0.224,0.0,4.0
Britney Spears,Pop,G#,Major,0.919,92.016,1999.0,0.0565,0.0,4.0
Becky G,Pop,E,Minor,0.513,95.021,2016.0,0.0571,0.000104,4.0
Jennifer Lopez,Pop,E,Minor,0.252,80.013,2007.0,0.0418,2.32e-05,4.0
Madness,Pop,D,Minor,0.8190000000000001,99.012,2019.0,0.097,0.000755,4.0
Latino,Pop,B,Minor,0.927,95.025,2007.0,0.0906,1.42e-06,4.0
Ana Carolina,Pop,C,Major,0.383,130.127,2017.0,0.868,0.000928,4.0
Shakira,Pop,B,Minor,0.345,110.754,2000.0,0.0446,0.00233,4.0
Shakira,Pop,B,Minor,0.16899999999999998,109.198,1998.0,0.033,0.0005769999999999999,4.0
Dionne Warwick,Pop,F#,Minor,0.26,154.444,2003.0,0.0327,0.0,4.0
Dionne Warwick,Pop,F#,Minor,0.272,77.641,2016.0,0.0296,0.0,4.0
David Archuleta,Pop,F#,Major,0.21,124.919,2018.0,0.0341,0.0,3.0
Josh Rouse,Pop,G#,Major,0.426,115.998,2015.0,0.03,0.0273,4.0
Carole King,Pop,C,Major,0.408,95.245,1971.0,0.0272,1.28e-05,4.0
Roxette,Pop,D,Major,0.532,126.044,2016.0,0.05,0.0,4.0
Westlife,Pop,D,Major,0.7929999999999999,100.982,2000.0,0.0406,0.0,4.0
Pitbull,Pop,D#,Minor,0.0787,138.096,2018.0,0.0319,0.905,3.0
Dionne Warwick,Pop,C#,Major,0.174,93.054,1980.0,0.0284,0.0,3.0
Christopher Cross,Pop,E,Major,0.927,128.252,1988.0,0.0314,0.0849,4.0
Mariah Carey,Pop,C#,Minor,0.937,109.864,1990.0,0.0405,2.19e-06,4.0
Mariah Carey,Pop,C,Minor,0.623,111.715,1992.0,0.0644,0.0,4.0
Drake Bell,Pop,E,Minor,0.425,141.532,2005.0,0.0334,0.0,4.0
Kelly Clarkson,Pop,G#,Major,0.0931,127.966,2015.0,0.0424,0.0,4.0
Dionne Warwick,Pop,F,Minor,0.6940000000000001,160.933,2013.0,0.147,0.0,4.0
Cyndi Lauper,Pop,A#,Major,0.8859999999999999,121.001,1993.0,0.0396,1.41e-05,4.0
Adele,Pop,A,Major,0.285,135.109,2011.0,0.0285,0.0,4.0
Dionne Warwick,Pop,F,Major,0.555,137.368,1970.0,0.0376,1.94e-05,4.0
Shakira,Pop,F#,Major,0.276,115.991,2005.0,0.0327,0.0,4.0
Miley Cyrus,Pop,G,Major,0.512,92.979,2015.0,0.0284,0.17,4.0
Tina Turner,Pop,F,Minor,0.6990000000000001,165.90900000000005,2020.0,0.033,3.47e-05,4.0
*NSYNC,Pop,G,Major,0.274,123.984,2001.0,0.03,0.0,4.0
Dionne Warwick,Pop,F,Major,0.619,97.632,1967.0,0.0314,9.04e-06,4.0
Madonna,Pop,E,Minor,0.113,137.988,1990.0,0.0241,6.809999999999999e-05,3.0
George Michael,Pop,G,Major,0.387,61.82100000000001,2017.0,0.0308,0.0,5.0
Christina Aguilera,Pop,C#,Major,0.72,150.343,2010.0,0.268,0.0,4.0
Camila Cabello,Pop,F,Minor,0.16399999999999998,79.943,2018.0,0.0279,0.0,4.0
Lily Allen,Pop,G,Major,0.15,119.887,2015.0,0.0358,0.0163,4.0
Britney Spears,Pop,A#,Major,0.8140000000000001,96.019,2004.0,0.025,0.0,4.0
Joni Mitchell,Pop,C#,Major,0.268,132.016,2000.0,0.031,0.00387,4.0
Dionne Warwick,Pop,C#,Major,0.396,110.491,1967.0,0.0383,0.000107,4.0
Rick Astley,Pop,G#,Major,0.542,84.387,2005.0,0.0278,1.05e-05,4.0
Lily Allen,Pop,A#,Major,0.287,80.925,2014.0,0.0324,0.0451,4.0
Ricky Martin,Pop,D,Major,0.519,149.537,2007.0,0.0485,0.0,4.0
Michael Jackson,Pop,C#,Major,0.963,133.208,1987.0,0.0488,0.18,4.0
Cher,Pop,C,Major,0.38,129.972,2005.0,0.0556,0.0,4.0
Carole King,Pop,A,Major,0.574,109.275,1971.0,0.0303,6.890000000000001e-05,4.0
Joni Mitchell,Pop,F,Major,0.261,91.615,2019.0,0.0362,0.000267,3.0
Madonna,Pop,A#,Minor,0.194,71.39,1990.0,0.0288,1.28e-05,4.0
Beyoncé,Pop,D,Major,0.35600000000000004,129.988,2016.0,0.0535,4.44e-06,4.0
Tears For Fears,Pop,F,Major,0.552,157.026,1995.0,0.0493,0.00588,4.0
Beyoncé,Pop,G,Major,0.193,129.254,2019.0,0.481,0.0,4.0
Beyoncé,Pop,C#,Major,0.421,155.033,2016.0,0.125,5.09e-06,4.0
Cimorelli,Pop,B,Minor,0.478,77.018,2017.0,0.0505,0.0,4.0
Demi Lovato,Pop,B,Minor,0.901,143.92700000000005,2018.0,0.223,0.0,4.0
Céline Dion,Pop,E,Major,0.54,125.919,2003.0,0.0469,5.82e-06,4.0
Roxette,Pop,D,Major,0.935,135.477,1991.0,0.0322,0.00446,4.0
George Michael,Pop,D,Minor,0.787,88.50399999999998,2017.0,0.0998,0.0539,4.0
George Michael,Pop,D,Minor,0.75,88.59899999999998,2017.0,0.0796,0.00551,4.0
Sugababes,Pop,F,Major,0.5870000000000001,109.34,2000.0,0.026,8.78e-05,4.0
Rita Ora,Pop,G,Minor,0.289,97.26,2018.0,0.0326,0.0,4.0
Robbie Williams,Pop,D,Major,0.119,198.049,2019.0,0.0425,2.24e-05,4.0
Natasha Bedingfield,Pop,D#,Minor,0.349,169.753,2008.0,0.038,0.0,4.0
Rick Springfield,Pop,G#,Major,0.48,124.011,2000.0,0.0428,0.0,4.0
Nancy Sinatra,Pop,A#,Major,0.7909999999999999,80.993,2009.0,0.0266,0.0,4.0
Danni Carlos,Pop,C,Major,0.326,78.043,2004.0,0.0281,0.0,4.0
Sia,Pop,G#,Major,0.109,101.479,2016.0,0.0359,0.00111,5.0
Sia,Pop,G#,Major,0.147,139.41,2016.0,0.0309,0.0,4.0
Miley Cyrus,Pop,E,Minor,0.224,81.036,2015.0,0.0367,0.0,4.0
Mýa,Pop,D,Major,0.483,167.148,2020.0,0.039,0.0,4.0
Kesha,Pop,E,Major,0.444,158.089,2017.0,0.0351,0.000739,4.0
Carole King,Pop,B,Major,0.413,107.819,1970.0,0.0294,1.22e-06,3.0
Ricky Martin,Pop,E,Minor,0.5429999999999999,111.996,1999.0,0.0606,6.86e-06,4.0
Madonna,Pop,E,Minor,0.417,120.004,2008.0,0.0708,0.141,4.0
Hilary Duff,Pop,B,Minor,0.7929999999999999,122.013,2015.0,0.0551,0.000201,4.0
Rick Springfield,Pop,A,Major,0.895,96.332,2003.0,0.0311,0.0,4.0
Beyoncé,Pop,A#,Major,0.103,112.708,2003.0,0.0313,0.0025800000000000003,3.0
Michael Jackson,Pop,G,Minor,0.118,133.907,2001.0,0.0471,0.0,4.0
Michael Jackson,Pop,F#,Minor,0.235,98.9,1987.0,0.0521,0.479,4.0
Jamiroquai,Pop,G,Major,0.0619,123.621,1996.0,0.0294,0.604,4.0
Roxette,Pop,E,Major,0.218,170.549,1991.0,0.0292,0.000115,4.0
Christopher Cross,Pop,A,Major,0.5579999999999999,103.125,1979.0,0.034,0.000123,4.0
George Michael,Pop,A,Major,0.445,150.224,2006.0,0.0755,7.77e-06,4.0
Jennifer Hudson,Pop,B,Minor,0.6859999999999999,108.978,2013.0,0.0539,0.0,4.0
Adam Lambert,Pop,G,Major,0.165,129.999,2009.0,0.0308,7.94e-06,3.0
Fifth Harmony,Pop,C,Major,0.314,99.977,2016.0,0.0366,2.71e-06,4.0
Neil Sedaka,Pop,F,Major,0.85,126.347,1999.0,0.042,0.0,4.0
Neil Sedaka,Pop,F,Major,0.883,127.958,2003.0,0.0328,0.0,4.0
Geo,Pop,C,Major,0.505,139.986,2014.0,0.0626,0.792,4.0
Jewel,Pop,A,Minor,0.718,125.01,2013.0,0.0789,0.14400000000000002,4.0
Céline Dion,Pop,D,Major,0.312,155.958,2003.0,0.0371,2.79e-06,4.0
Little Mix,Pop,G,Major,0.792,125.986,2013.0,0.0542,0.0,4.0
Jewel,Pop,D,Major,0.261,127.98,2013.0,0.0425,0.00942,4.0
George Michael,Pop,B,Major,0.946,105.017,2017.0,0.041,0.0,4.0
Dionne Warwick,Pop,A,Major,0.115,147.594,2009.0,0.0325,2.48e-05,4.0
Ria Mae,Pop,A,Major,0.843,84.008,2019.0,0.0655,2.13e-05,4.0
Paris Hilton,Pop,D,Major,0.519,102.014,2006.0,0.0271,0.0,4.0
Beyoncé,Pop,F#,Minor,0.398,150.006,2011.0,0.191,6.2e-06,4.0
Josh Rouse,Pop,E,Major,0.528,102.985,2013.0,0.0541,0.000333,4.0
Dionne Warwick,Pop,G,Major,0.34,96.421,1980.0,0.0254,3.74e-06,4.0
Rick Springfield,Pop,D,Major,0.71,107.817,2000.0,0.0243,1.28e-06,4.0
Cimorelli,Pop,G#,Major,0.573,103.006,2017.0,0.103,0.0,4.0
Cyndi Lauper,Pop,F,Major,0.7140000000000001,125.298,2003.0,0.0451,0.000417,4.0
Madonna,Pop,G,Major,0.877,118.633,1984.0,0.0473,0.000353,4.0
Hilary Duff,Pop,G#,Major,0.493,119.968,2015.0,0.0495,0.00134,4.0
Jennifer Lopez,Pop,B,Major,0.6990000000000001,111.072,2007.0,0.153,0.0013,4.0
New Kids On The Block,Pop,F,Minor,0.8009999999999999,83.585,1990.0,0.0807,0.0,4.0
Blue,Pop,B,Minor,0.66,87.005,2011.0,0.125,0.0029100000000000003,4.0
James Blunt,Pop,B,Minor,0.8,96.001,2010.0,0.0329,0.0,4.0
Danni Carlos,Pop,G,Major,0.604,173.919,2003.0,0.0448,0.0,4.0
Prefab Sprout,Pop,A#,Major,0.425,93.675,1997.0,0.0351,1.33e-05,4.0
New Kids On The Block,Pop,C,Major,0.885,125.253,1999.0,0.0728,1.35e-05,4.0
New Kids On The Block,Pop,E,Minor,0.8370000000000001,124.93,1988.0,0.0644,0.0517,4.0
Samantha Jade,Pop,F#,Major,0.551,101.654,2006.0,0.238,2.65e-06,4.0
New Kids On The Block,Pop,C,Major,0.882,125.347,1990.0,0.0609,6.69e-06,4.0
Little Mix,Pop,G,Minor,0.643,120.025,2012.0,0.0618,5.56e-06,4.0
Saint Etienne,Pop,D#,Minor,0.153,77.615,2000.0,0.0337,0.6990000000000001,3.0
PJ Morton,Pop,C#,Major,0.7809999999999999,108.981,2017.0,0.387,7.56e-05,4.0
PJ Morton,Pop,C#,Major,0.8540000000000001,118.904,2018.0,0.0689,0.000379,4.0
Nelly Furtado,Pop,G#,Major,0.421,119.977,2017.0,0.0305,0.000429,4.0
Jennifer Lopez,Pop,F#,Major,0.393,95.691,2002.0,0.0352,0.000947,4.0
Jessica Simpson,Pop,G#,Major,0.524,119.928,2008.0,0.045,0.0,4.0
Rick Springfield,Pop,D,Major,0.493,89.988,1982.0,0.028,0.0,4.0
Jessica Simpson,Pop,E,Major,0.28600000000000003,143.73,2008.0,0.0859,0.0,4.0
David Archuleta,Pop,D#,Major,0.305,134.542,2019.0,0.0461,0.0,4.0
Akon,Pop,A,Major,0.328,73.408,2013.0,0.0462,0.0,4.0
The Supremes,Pop,D,Major,0.872,119.847,2001.0,0.0334,1.4499999999999993e-05,4.0
Jamiroquai,Pop,C#,Minor,0.7290000000000001,112.446,2001.0,0.0502,0.588,4.0
New Kids On The Block,Pop,B,Minor,0.932,108.412,1986.0,0.048,5.71e-06,4.0
Leona Lewis,Pop,B,Major,0.297,97.495,2012.0,0.0292,0.0,4.0
James Blunt,Pop,G,Minor,0.187,129.738,2020.0,0.04,1.29e-05,4.0
Belle & Sebastian,Pop,D,Major,0.742,126.644,2013.0,0.0685,0.0,4.0
Ria Mae,Pop,C,Minor,0.191,80.59,2011.0,0.035,0.0,4.0
Joni Mitchell,Pop,A#,Major,0.132,84.88600000000002,2000.0,0.0319,0.000313,4.0
Savannah Outen,Pop,G,Major,0.146,74.915,2013.0,0.0359,0.00023,5.0
Belle & Sebastian,Pop,G,Major,0.933,157.44299999999996,2002.0,0.0316,0.0238,4.0
Five,Pop,F,Minor,0.7340000000000001,97.995,1998.0,0.0635,3.53e-06,4.0
Sia,Pop,G#,Major,0.151,124.382,2015.0,0.0357,0.0,4.0
Bruno Mars,Pop,D#,Minor,0.643,143.56,2016.0,0.0933,0.0,4.0
Adam Lambert,Pop,D,Major,0.361,108.994,2020.0,0.0375,0.000181,4.0
Adam Lambert,Pop,C,Major,0.8959999999999999,108.999,2020.0,0.0242,0.0,4.0
Michael Jackson,Pop,C#,Major,0.586,129.937,1995.0,0.0378,0.000601,4.0
Michael Jackson,Pop,B,Minor,0.845,124.11,1997.0,0.0531,0.334,4.0
Laura Pausini,Pop,A,Major,0.266,84.56700000000002,2013.0,0.0274,0.0,5.0
Michael Jackson,Pop,G,Major,0.943,117.675,1987.0,0.0464,0.00618,4.0
Madness,Pop,E,Minor,0.476,176.204,2014.0,0.425,1.02e-06,4.0
Christina Aguilera,Pop,C,Major,0.171,139.79,2002.0,0.0727,3.82e-05,4.0
Christina Aguilera,Pop,A,Major,0.6709999999999999,69.658,2002.0,0.275,0.0,4.0
Cher,Pop,C,Major,0.5870000000000001,124.862,1998.0,0.101,0.0,4.0
Cher,Pop,D,Minor,0.564,124.902,1998.0,0.139,0.0,4.0
Anggun,Pop,B,Minor,0.614,106.028,2008.0,0.053,0.0,4.0
Britney Spears,Pop,B,Major,0.873,108.018,2004.0,0.0501,0.000341,4.0
Kelly Clarkson,Pop,C,Major,0.684,116.044,2017.0,0.0475,0.0,4.0
Samantha Jade,Pop,C,Major,0.28300000000000003,116.041,2012.0,0.0285,0.0,4.0
Kelly Clarkson,Pop,A,Minor,0.659,126.002,2012.0,0.0358,0.000115,4.0
Kelly Clarkson,Pop,C,Major,0.3720000000000001,125.985,2012.0,0.0423,0.0078,4.0
Kelly Clarkson,Pop,A,Minor,0.302,139.998,2012.0,0.145,0.0047,4.0
Kelly Clarkson,Pop,C,Major,0.672,118.002,2012.0,0.0366,2.410000000000001e-05,4.0
Kelly Clarkson,Pop,A,Minor,0.349,126.003,2012.0,0.325,1.3800000000000007e-05,4.0
Kelly Clarkson,Pop,A,Minor,0.0503,127.04,2012.0,0.127,0.0237,4.0
Kelly Clarkson,Pop,A,Minor,0.855,124.988,2012.0,0.0376,1.11e-05,4.0
Kelly Clarkson,Pop,A,Minor,0.529,126.009,2012.0,0.127,0.00566,4.0
Adam Lambert,Pop,A,Minor,0.599,115.982,2009.0,0.0601,0.0,4.0
Roxette,Pop,A,Major,0.852,169.892,2001.0,0.0391,0.297,4.0
Mike,Pop,E,Major,0.7070000000000001,159.754,2006.0,0.0303,0.0378,4.0
Lady Gaga,Pop,G#,Major,0.792,117.996,2020.0,0.0664,0.000279,4.0
Carole King,Pop,F,Major,0.344,120.95,1975.0,0.042,2.52e-05,4.0
Jonas Brothers,Pop,C#,Minor,0.933,137.963,2019.0,0.0632,0.0,4.0
O-Town,Pop,C#,Minor,0.56,81.007,2001.0,0.0466,0.0,4.0
Shakira,Pop,C#,Minor,0.892,108.973,2001.0,0.0336,0.0,4.0
Julieta Venegas,Pop,D,Major,0.191,81.694,2000.0,0.0287,0.00156,4.0
Beyoncé,Pop,A,Minor,0.615,93.81,2006.0,0.284,0.000315,4.0
Fifth Harmony,Pop,C,Major,0.723,160.037,2015.0,0.379,0.0,4.0
Leona Lewis,Pop,G,Minor,0.127,138.954,2012.0,0.0473,1.32e-05,4.0
Mariah Carey,Pop,E,Minor,0.701,123.943,2019.0,0.041,0.901,4.0
Mariah Carey,Pop,B,Major,0.474,123.616,2019.0,0.16699999999999998,0.00175,4.0
James Arthur,Pop,G,Major,0.32299999999999995,129.30700000000002,2013.0,0.0491,0.0,3.0
Belle & Sebastian,Pop,D,Major,0.652,156.02,2013.0,0.0477,0.000288,4.0
Kesha,Pop,D,Major,0.411,129.015,2020.0,0.0419,0.0,4.0
Leighton Meester,Pop,G#,Major,0.755,109.966,2010.0,0.0263,0.0,4.0
Austin Mahone,Pop,D,Minor,0.394,90.918,2020.0,0.213,2.07e-05,4.0
Westlife,Pop,A,Minor,0.419,88.51899999999998,2004.0,0.0254,0.0,4.0
Dionne Warwick,Pop,F,Minor,0.294,79.15,1967.0,0.037000000000000005,0.00023,3.0
Cody Simpson,Pop,C,Major,0.253,138.031,2018.0,0.0347,0.0,4.0
Blue,Pop,D#,Major,0.7759999999999999,135.032,2011.0,0.0411,0.0,4.0
Neil Sedaka,Pop,D,Major,0.866,119.881,1999.0,0.0354,0.0,4.0
Dionne Warwick,Pop,E,Minor,0.313,135.847,1993.0,0.0318,0.0,4.0
Neil Sedaka,Pop,G,Major,0.725,117.06,2016.0,0.0683,8.98e-06,4.0
Latino,Pop,G,Major,0.961,145.005,2007.0,0.034,2.21e-05,4.0
Michael Jackson,Pop,C#,Major,0.8270000000000001,112.963,1997.0,0.0518,0.0248,4.0
Kesha,Pop,G#,Minor,0.417,128.067,2012.0,0.0948,0.00084,4.0
Kesha,Pop,G#,Minor,0.187,126.673,2012.0,0.0399,0.0,4.0
Adam Lambert,Pop,G,Major,0.9,103.963,2019.0,0.0528,8.859999999999999e-05,4.0
Adam Lambert,Pop,D,Major,0.6409999999999999,103.973,2020.0,0.0367,0.000216,4.0
Cher,Pop,D,Major,0.609,151.028,1969.0,0.0549,2.0600000000000006e-05,4.0
James Blunt,Pop,F,Major,0.496,132.42600000000002,2010.0,0.0337,3.66e-06,4.0
James Arthur,Pop,A#,Major,0.108,187.941,2013.0,0.0855,0.0,4.0
James Arthur,Pop,A#,Minor,0.617,89.493,2013.0,0.0416,0.0,4.0
Anggun,Pop,F#,Major,0.267,99.937,2005.0,0.0308,2.67e-06,4.0
Adam Lambert,Pop,C#,Major,0.454,89.935,2009.0,0.0766,0.0,4.0
Dionne Warwick,Pop,D,Minor,0.517,151.506,1975.0,0.0365,9.51e-06,4.0
Carole King,Pop,G#,Minor,0.24,87.978,1971.0,0.0358,0.00126,3.0
Blake Lewis,Pop,A,Minor,0.523,119.981,2007.0,0.0335,0.0,4.0
Laura Pausini,Pop,A,Major,0.28300000000000003,114.035,2013.0,0.0302,0.0,4.0
Geri Halliwell,Pop,E,Major,0.6890000000000001,119.988,2016.0,0.0382,0.0,4.0
Prefab Sprout,Pop,B,Minor,0.2,80.928,1997.0,0.0287,2.19e-05,4.0
Westlife,Pop,A,Major,0.33,130.076,1999.0,0.0276,0.0,4.0
Savannah Outen,Pop,D#,Major,0.341,117.81,2013.0,0.0464,0.0,4.0
Carole King,Pop,D#,Major,0.779,115.999,1974.0,0.0291,6.66e-06,4.0
Danni Carlos,Pop,D,Major,0.433,129.145,2003.0,0.0292,0.0,4.0
Sia,Pop,D#,Major,0.8959999999999999,103.982,2016.0,0.189,0.0177,4.0
Belle & Sebastian,Pop,C#,Major,0.393,117.963,2017.0,0.0354,0.00126,4.0
Beyoncé,Pop,C#,Major,0.7879999999999999,121.949,2008.0,0.111,1.86e-05,4.0
Josh Rouse,Pop,D,Major,0.5479999999999999,121.053,2010.0,0.0493,0.0218,4.0
Prefab Sprout,Pop,D,Major,0.74,120.19,2009.0,0.0383,0.319,4.0
Jessica Simpson,Pop,F#,Minor,0.4320000000000001,79.016,1999.0,0.038,5.44e-06,4.0
Neil Sedaka,Pop,A#,Minor,0.898,124.65,1999.0,0.0381,0.0,4.0
Little Mix,Pop,F,Minor,0.419,119.965,2020.0,0.057,0.0,4.0
Carole King,Pop,A#,Major,0.8640000000000001,116.229,1971.0,0.0274,0.00185,4.0
Bread,Pop,A,Major,0.629,167.104,1972.0,0.0272,0.000139,4.0
Carole King,Pop,D,Major,0.8640000000000001,165.49,1970.0,0.0701,0.0,4.0
Adele,Pop,C,Major,0.259,155.875,2016.0,0.0408,0.0,3.0
Jessica Simpson,Pop,D,Minor,0.471,94.484,2003.0,0.0258,0.0,4.0
Jessica Simpson,Pop,D,Minor,0.51,94.477,2003.0,0.0271,0.0,4.0
Dionne Warwick,Pop,A,Major,0.971,125.437,1980.0,0.0431,0.0,4.0
Christopher Cross,Pop,F#,Major,0.193,123.015,1988.0,0.0303,0.00114,4.0
Christopher Cross,Pop,A,Major,0.8540000000000001,122.62,1985.0,0.0423,9.940000000000003e-05,4.0
David Archuleta,Pop,C,Major,0.131,143.865,2020.0,0.0518,6.45e-06,4.0
Jewel,Pop,A,Minor,0.156,166.386,2020.0,0.235,0.0314,4.0
Cimorelli,Pop,D#,Major,0.299,122.867,2017.0,0.0372,2.61e-05,4.0
Goldfrapp,Pop,C,Major,0.47,94.984,2018.0,0.0246,0.0791,4.0
Danni Carlos,Pop,B,Minor,0.406,99.87,2008.0,0.0274,1.07e-06,4.0
Sandy,Pop,A#,Major,0.907,132.966,2000.0,0.0464,2.43e-05,4.0
Sandy,Pop,B,Minor,0.963,113.381,1997.0,0.034,0.0,4.0
Michael Jackson,Pop,C#,Minor,0.579,111.179,1995.0,0.153,7.62e-05,4.0
Leona Lewis,Pop,G#,Minor,0.417,73.958,2007.0,0.141,0.0,4.0
Bread,Pop,A,Major,0.581,80.15100000000002,1971.0,0.036000000000000004,0.0285,4.0
Adele,Pop,C,Major,0.303,137.80100000000002,2011.0,0.031,0.0,4.0
Vanessa Carlton,Pop,B,Minor,0.16399999999999998,134.954,2016.0,0.0383,0.00256,4.0
Cher,Pop,F,Minor,0.752,129.998,2013.0,0.0723,0.0,4.0
Cher,Pop,F,Minor,0.6859999999999999,129.945,2013.0,0.0698,0.0,4.0
Dionne Warwick,Pop,G#,Major,0.826,123.136,1975.0,0.0441,1.61e-06,4.0
Jessica Simpson,Pop,G,Major,0.405,99.692,2003.0,0.0271,0.0,4.0
Lily Allen,Pop,D,Major,0.317,107.243,2014.0,0.0687,0.00056,1.0
Jason Derulo,Pop,D,Major,0.753,112.985,2020.0,0.041,0.0,4.0
Kelly Clarkson,Pop,D,Major,0.277,130.089,2015.0,0.0343,0.0,4.0
Rick Springfield,Pop,G,Major,0.757,142.555,2003.0,0.0372,0.000136,4.0
Mýa,Pop,C#,Minor,0.516,129.804,2009.0,0.135,0.0,4.0
Dionne Warwick,Pop,F,Minor,0.943,102.858,1982.0,0.0777,4.63e-05,4.0
Cher,Pop,B,Minor,0.92,102.033,1998.0,0.0315,0.0,4.0
Ricky Martin,Pop,B,Major,0.281,123.788,2007.0,0.0515,0.0,4.0
Sandy,Pop,G,Major,0.696,104.516,1997.0,0.179,0.0,4.0
Joni Mitchell,Pop,F,Major,0.618,88.484,2007.0,0.0404,0.0,4.0
Jason Derulo,Pop,C,Minor,0.8190000000000001,102.989,2019.0,0.124,0.0,4.0
Prefab Sprout,Pop,G#,Major,0.504,107.324,1989.0,0.0252,3.07e-05,4.0
Tracy Chapman,Pop,G,Major,0.6709999999999999,118.975,1988.0,0.0281,0.000228,4.0
Christopher Cross,Pop,E,Major,0.338,104.213,2019.0,0.0336,0.0,4.0
Christopher Cross,Pop,E,Major,0.338,104.213,1983.0,0.0336,0.0,4.0
Sandy,Pop,E,Minor,0.909,86.355,2004.0,0.936,0.0,3.0
Nelly Furtado,Pop,C,Major,0.322,140.026,2017.0,0.031,0.0786,4.0
Carole King,Pop,F,Major,0.329,67.135,1971.0,0.0373,3.07e-06,4.0
Carole King,Pop,F,Major,0.504,132.23,2017.0,0.0372,0.0,4.0
Hilary Duff,Pop,E,Major,0.428,160.0,2015.0,0.0491,0.0,4.0
Reik,Pop,G,Major,0.484,100.039,2020.0,0.029,0.0,4.0
Rick Springfield,Pop,C,Major,0.545,115.791,1981.0,0.0282,0.0,4.0
Shakira,Pop,B,Minor,0.66,179.356,2001.0,0.0495,7.55e-06,4.0
Shakira,Pop,B,Major,0.931,131.032,2001.0,0.0389,1.8100000000000006e-05,4.0
Shakira,Pop,E,Major,0.636,125.038,1995.0,0.0556,0.0,4.0
Reik,Pop,C#,Major,0.397,139.904,2012.0,0.0275,0.0,4.0
Reik,Pop,C#,Major,0.335,139.77100000000002,2012.0,0.0288,1.84e-06,4.0
Reik,Pop,C#,Major,0.85,139.952,2012.0,0.0502,5.400000000000002e-06,4.0
Reik,Pop,C,Major,0.48,146.947,2020.0,0.0417,0.0,3.0
Shakira,Pop,A,Major,0.51,121.997,1995.0,0.036000000000000004,0.0,4.0
Jennifer Lopez,Pop,A,Minor,0.339,185.966,2007.0,0.156,0.0,4.0
IZA,Pop,C#,Major,0.797,99.991,2017.0,0.0563,0.0,4.0
*NSYNC,Pop,G,Major,0.8140000000000001,110.046,2005.0,0.0321,0.0,4.0
Dionne Warwick,Pop,C#,Minor,0.147,59.934,2019.0,0.0331,0.00656,4.0
Prefab Sprout,Pop,G#,Minor,0.4,144.502,1984.0,0.0501,0.000217,4.0
Bread,Pop,D,Major,0.626,156.605,1972.0,0.0741,0.0183,4.0
Blue,Pop,D#,Minor,0.6890000000000001,87.851,2011.0,0.177,0.0,4.0
Drake Bell,Pop,F,Major,0.257,119.863,2005.0,0.0321,0.0,4.0
Mandy Moore,Pop,A#,Major,0.0,93.328,1999.0,0.758,7.47e-05,4.0
Sandy,Pop,G,Major,0.67,100.01,2004.0,0.306,0.0,4.0
Sara Bareilles,Pop,A#,Major,0.662,122.861,2020.0,0.0315,0.00152,4.0
David Archuleta,Pop,G#,Major,0.2,113.939,2013.0,0.0328,0.0,4.0
Genesis,Pop,D,Major,0.444,120.066,1991.0,0.037000000000000005,0.000193,4.0
*NSYNC,Pop,A#,Minor,0.945,98.031,2001.0,0.0713,0.000304,4.0
